"date","year","month","day","8130002"
1979-01-01,1979,1,1,0
1979-01-02,1979,1,2,0
1979-01-03,1979,1,3,0
1979-01-04,1979,1,4,0
1979-01-05,1979,1,5,0
1979-01-06,1979,1,6,0
1979-01-07,1979,1,7,0
1979-01-08,1979,1,8,0
1979-01-09,1979,1,9,0
1979-01-10,1979,1,10,0
1979-01-11,1979,1,11,0
1979-01-12,1979,1,12,23.766094
1979-01-13,1979,1,13,0
1979-01-14,1979,1,14,0
1979-01-15,1979,1,15,0
1979-01-16,1979,1,16,0
1979-01-17,1979,1,17,0
1979-01-18,1979,1,18,0
1979-01-19,1979,1,19,0
1979-01-20,1979,1,20,0
1979-01-21,1979,1,21,0
1979-01-22,1979,1,22,0
1979-01-23,1979,1,23,0
1979-01-24,1979,1,24,0
1979-01-25,1979,1,25,0
1979-01-26,1979,1,26,0
1979-01-27,1979,1,27,0
1979-01-28,1979,1,28,0
1979-01-29,1979,1,29,0
1979-01-30,1979,1,30,0
1979-01-31,1979,1,31,0
1979-02-01,1979,2,1,0
1979-02-02,1979,2,2,0
1979-02-03,1979,2,3,0
1979-02-04,1979,2,4,0
1979-02-05,1979,2,5,0
1979-02-06,1979,2,6,0
1979-02-07,1979,2,7,0.017071159
1979-02-08,1979,2,8,0
1979-02-09,1979,2,9,0
1979-02-10,1979,2,10,0
1979-02-11,1979,2,11,0
1979-02-12,1979,2,12,0
1979-02-13,1979,2,13,13.573942
1979-02-14,1979,2,14,10.433519
1979-02-15,1979,2,15,0
1979-02-16,1979,2,16,0
1979-02-17,1979,2,17,0
1979-02-18,1979,2,18,0
1979-02-19,1979,2,19,0
1979-02-20,1979,2,20,0
1979-02-21,1979,2,21,0
1979-02-22,1979,2,22,0
1979-02-23,1979,2,23,0
1979-02-24,1979,2,24,0
1979-02-25,1979,2,25,0
1979-02-26,1979,2,26,0
1979-02-27,1979,2,27,0
1979-02-28,1979,2,28,0
1979-03-01,1979,3,1,0
1979-03-02,1979,3,2,0
1979-03-03,1979,3,3,1.5660292
1979-03-04,1979,3,4,4.500732
1979-03-05,1979,3,5,7.428527
1979-03-06,1979,3,6,0
1979-03-07,1979,3,7,0
1979-03-08,1979,3,8,0
1979-03-09,1979,3,9,0
1979-03-10,1979,3,10,0
1979-03-11,1979,3,11,0
1979-03-12,1979,3,12,0
1979-03-13,1979,3,13,0
1979-03-14,1979,3,14,0
1979-03-15,1979,3,15,0
1979-03-16,1979,3,16,0
1979-03-17,1979,3,17,0
1979-03-18,1979,3,18,0
1979-03-19,1979,3,19,0
1979-03-20,1979,3,20,0
1979-03-21,1979,3,21,0
1979-03-22,1979,3,22,0
1979-03-23,1979,3,23,0
1979-03-24,1979,3,24,0
1979-03-25,1979,3,25,0
1979-03-26,1979,3,26,0
1979-03-27,1979,3,27,0
1979-03-28,1979,3,28,0
1979-03-29,1979,3,29,0
1979-03-30,1979,3,30,0
1979-03-31,1979,3,31,0
1979-04-01,1979,4,1,0
1979-04-02,1979,4,2,0
1979-04-03,1979,4,3,0
1979-04-04,1979,4,4,0
1979-04-05,1979,4,5,0
1979-04-06,1979,4,6,0
1979-04-07,1979,4,7,0
1979-04-08,1979,4,8,0
1979-04-09,1979,4,9,0
1979-04-10,1979,4,10,0
1979-04-11,1979,4,11,0
1979-04-12,1979,4,12,0
1979-04-13,1979,4,13,0
1979-04-14,1979,4,14,0
1979-04-15,1979,4,15,0
1979-04-16,1979,4,16,0
1979-04-17,1979,4,17,0
1979-04-18,1979,4,18,0
1979-04-19,1979,4,19,0
1979-04-20,1979,4,20,0
1979-04-21,1979,4,21,0
1979-04-22,1979,4,22,0
1979-04-23,1979,4,23,0
1979-04-24,1979,4,24,0
1979-04-25,1979,4,25,0
1979-04-26,1979,4,26,0
1979-04-27,1979,4,27,24.481596
1979-04-28,1979,4,28,15.253814
1979-04-29,1979,4,29,0
1979-04-30,1979,4,30,8.8353063
1979-05-01,1979,5,1,49.526476
1979-05-02,1979,5,2,22.665551
1979-05-03,1979,5,3,0
1979-05-04,1979,5,4,0
1979-05-05,1979,5,5,0
1979-05-06,1979,5,6,0
1979-05-07,1979,5,7,0
1979-05-08,1979,5,8,0
1979-05-09,1979,5,9,10.313819
1979-05-10,1979,5,10,14.471733
1979-05-11,1979,5,11,0
1979-05-12,1979,5,12,0
1979-05-13,1979,5,13,0
1979-05-14,1979,5,14,17.587568
1979-05-15,1979,5,15,47.806713
1979-05-16,1979,5,16,49.912214
1979-05-17,1979,5,17,45.527165
1979-05-18,1979,5,18,7.0438459
1979-05-19,1979,5,19,0
1979-05-20,1979,5,20,19.200613
1979-05-21,1979,5,21,3.7435853
1979-05-22,1979,5,22,0
1979-05-23,1979,5,23,0
1979-05-24,1979,5,24,20.256136
1979-05-25,1979,5,25,0
1979-05-26,1979,5,26,2.5674079
1979-05-27,1979,5,27,27.8053
1979-05-28,1979,5,28,0
1979-05-29,1979,5,29,0
1979-05-30,1979,5,30,0
1979-05-31,1979,5,31,0
1979-06-01,1979,6,1,0
1979-06-02,1979,6,2,24.120297
1979-06-03,1979,6,3,0
1979-06-04,1979,6,4,0
1979-06-05,1979,6,5,0
1979-06-06,1979,6,6,0
1979-06-07,1979,6,7,0
1979-06-08,1979,6,8,0
1979-06-09,1979,6,9,0
1979-06-10,1979,6,10,0
1979-06-11,1979,6,11,0
1979-06-12,1979,6,12,0
1979-06-13,1979,6,13,0
1979-06-14,1979,6,14,0
1979-06-15,1979,6,15,0
1979-06-16,1979,6,16,0
1979-06-17,1979,6,17,0
1979-06-18,1979,6,18,38.807458
1979-06-19,1979,6,19,0
1979-06-20,1979,6,20,0
1979-06-21,1979,6,21,0
1979-06-22,1979,6,22,20.516217
1979-06-23,1979,6,23,0
1979-06-24,1979,6,24,0
1979-06-25,1979,6,25,0
1979-06-26,1979,6,26,0
1979-06-27,1979,6,27,0
1979-06-28,1979,6,28,0
1979-06-29,1979,6,29,0
1979-06-30,1979,6,30,0
1979-07-01,1979,7,1,0
1979-07-02,1979,7,2,0
1979-07-03,1979,7,3,0
1979-07-04,1979,7,4,0
1979-07-05,1979,7,5,0
1979-07-06,1979,7,6,0
1979-07-07,1979,7,7,0
1979-07-08,1979,7,8,0
1979-07-09,1979,7,9,0
1979-07-10,1979,7,10,0
1979-07-11,1979,7,11,0
1979-07-12,1979,7,12,13.729288
1979-07-13,1979,7,13,0.26976651
1979-07-14,1979,7,14,0
1979-07-15,1979,7,15,0
1979-07-16,1979,7,16,0.1365735
1979-07-17,1979,7,17,25.109391
1979-07-18,1979,7,18,0
1979-07-19,1979,7,19,0
1979-07-20,1979,7,20,0
1979-07-21,1979,7,21,0
1979-07-22,1979,7,22,21.077681
1979-07-23,1979,7,23,70.830858
1979-07-24,1979,7,24,19.326855
1979-07-25,1979,7,25,73.339263
1979-07-26,1979,7,26,43.850124
1979-07-27,1979,7,27,138.38471
1979-07-28,1979,7,28,90.231192
1979-07-29,1979,7,29,88.383192
1979-07-30,1979,7,30,75.725733
1979-07-31,1979,7,31,43.445384
1979-08-01,1979,8,1,10.95234
1979-08-02,1979,8,2,4.312668
1979-08-03,1979,8,3,64.455061
1979-08-04,1979,8,4,14.369667
1979-08-05,1979,8,5,29.135039
1979-08-06,1979,8,6,15.746224
1979-08-07,1979,8,7,0
1979-08-08,1979,8,8,0
1979-08-09,1979,8,9,0
1979-08-10,1979,8,10,0
1979-08-11,1979,8,11,0
1979-08-12,1979,8,12,0
1979-08-13,1979,8,13,0
1979-08-14,1979,8,14,0
1979-08-15,1979,8,15,0
1979-08-16,1979,8,16,0
1979-08-17,1979,8,17,0
1979-08-18,1979,8,18,0
1979-08-19,1979,8,19,0
1979-08-20,1979,8,20,49.310634
1979-08-21,1979,8,21,14.477881
1979-08-22,1979,8,22,14.546729
1979-08-23,1979,8,23,71.907675
1979-08-24,1979,8,24,68.279456
1979-08-25,1979,8,25,35.139911
1979-08-26,1979,8,26,45.774565
1979-08-27,1979,8,27,15.895044
1979-08-28,1979,8,28,0
1979-08-29,1979,8,29,101.01868
1979-08-30,1979,8,30,47.511249
1979-08-31,1979,8,31,18.040704
1979-09-01,1979,9,1,10.762575
1979-09-02,1979,9,2,2.7049986
1979-09-03,1979,9,3,0
1979-09-04,1979,9,4,0
1979-09-05,1979,9,5,0
1979-09-06,1979,9,6,0
1979-09-07,1979,9,7,0
1979-09-08,1979,9,8,0
1979-09-09,1979,9,9,0
1979-09-10,1979,9,10,10.180242
1979-09-11,1979,9,11,0.048579682
1979-09-12,1979,9,12,0
1979-09-13,1979,9,13,24.463017
1979-09-14,1979,9,14,15.002003
1979-09-15,1979,9,15,0
1979-09-16,1979,9,16,0
1979-09-17,1979,9,17,0
1979-09-18,1979,9,18,0
1979-09-19,1979,9,19,27.478251
1979-09-20,1979,9,20,4.1280337
1979-09-21,1979,9,21,16.416694
1979-09-22,1979,9,22,81.502909
1979-09-23,1979,9,23,33.724649
1979-09-24,1979,9,24,11.069162
1979-09-25,1979,9,25,36.134132
1979-09-26,1979,9,26,4.6401836
1979-09-27,1979,9,27,7.7086104
1979-09-28,1979,9,28,0
1979-09-29,1979,9,29,0
1979-09-30,1979,9,30,6.4720912
1979-10-01,1979,10,1,5.6948532
1979-10-02,1979,10,2,0
1979-10-03,1979,10,3,3.0812367
1979-10-04,1979,10,4,0.069211431
1979-10-05,1979,10,5,0
1979-10-06,1979,10,6,0
1979-10-07,1979,10,7,0
1979-10-08,1979,10,8,0
1979-10-09,1979,10,9,0
1979-10-10,1979,10,10,0
1979-10-11,1979,10,11,0
1979-10-12,1979,10,12,0
1979-10-13,1979,10,13,0
1979-10-14,1979,10,14,0
1979-10-15,1979,10,15,0
1979-10-16,1979,10,16,0
1979-10-17,1979,10,17,0
1979-10-18,1979,10,18,0
1979-10-19,1979,10,19,0
1979-10-20,1979,10,20,6.2988824
1979-10-21,1979,10,21,4.1630314
1979-10-22,1979,10,22,0
1979-10-23,1979,10,23,1.6122806
1979-10-24,1979,10,24,7.1772716
1979-10-25,1979,10,25,0
1979-10-26,1979,10,26,19.084184
1979-10-27,1979,10,27,0
1979-10-28,1979,10,28,8.8882275
1979-10-29,1979,10,29,17.186136
1979-10-30,1979,10,30,0
1979-10-31,1979,10,31,0
1979-11-01,1979,11,1,0
1979-11-02,1979,11,2,0
1979-11-03,1979,11,3,0
1979-11-04,1979,11,4,0
1979-11-05,1979,11,5,0
1979-11-06,1979,11,6,41.830762
1979-11-07,1979,11,7,2.888518
1979-11-08,1979,11,8,0
1979-11-09,1979,11,9,0
1979-11-10,1979,11,10,0
1979-11-11,1979,11,11,26.251374
1979-11-12,1979,11,12,12.316308
1979-11-13,1979,11,13,0
1979-11-14,1979,11,14,0
1979-11-15,1979,11,15,6.1184874
1979-11-16,1979,11,16,17.691683
1979-11-17,1979,11,17,25.372493
1979-11-18,1979,11,18,7.9326252
1979-11-19,1979,11,19,18.413282
1979-11-20,1979,11,20,11.787306
1979-11-21,1979,11,21,7.0616001
1979-11-22,1979,11,22,0
1979-11-23,1979,11,23,0
1979-11-24,1979,11,24,0
1979-11-25,1979,11,25,0
1979-11-26,1979,11,26,0
1979-11-27,1979,11,27,0
1979-11-28,1979,11,28,10.981207
1979-11-29,1979,11,29,12.721671
1979-11-30,1979,11,30,1.8393347
1979-12-01,1979,12,1,0
1979-12-02,1979,12,2,0
1979-12-03,1979,12,3,4.0417762
1979-12-04,1979,12,4,24.664428
1979-12-05,1979,12,5,71.889717
1979-12-06,1979,12,6,20.356478
1979-12-07,1979,12,7,0
1979-12-08,1979,12,8,0
1979-12-09,1979,12,9,0
1979-12-10,1979,12,10,27.500381
1979-12-11,1979,12,11,54.602852
1979-12-12,1979,12,12,0.060703681
1979-12-13,1979,12,13,0
1979-12-14,1979,12,14,0
1979-12-15,1979,12,15,0
1979-12-16,1979,12,16,0
1979-12-17,1979,12,17,0
1979-12-18,1979,12,18,0
1979-12-19,1979,12,19,0
1979-12-20,1979,12,20,0.0017559155
1979-12-21,1979,12,21,0.5171447
1979-12-22,1979,12,22,0.77678345
1979-12-23,1979,12,23,0
1979-12-24,1979,12,24,0
1979-12-25,1979,12,25,0
1979-12-26,1979,12,26,0
1979-12-27,1979,12,27,0
1979-12-28,1979,12,28,0
1979-12-29,1979,12,29,0
1979-12-30,1979,12,30,0
1979-12-31,1979,12,31,0
1980-01-01,1980,1,1,0
1980-01-02,1980,1,2,0
1980-01-03,1980,1,3,0
1980-01-04,1980,1,4,0
1980-01-05,1980,1,5,0
1980-01-06,1980,1,6,0
1980-01-07,1980,1,7,0
1980-01-08,1980,1,8,0
1980-01-09,1980,1,9,0
1980-01-10,1980,1,10,0
1980-01-11,1980,1,11,0
1980-01-12,1980,1,12,0
1980-01-13,1980,1,13,0
1980-01-14,1980,1,14,0
1980-01-15,1980,1,15,0
1980-01-16,1980,1,16,0
1980-01-17,1980,1,17,0
1980-01-18,1980,1,18,0
1980-01-19,1980,1,19,0
1980-01-20,1980,1,20,0
1980-01-21,1980,1,21,0
1980-01-22,1980,1,22,0
1980-01-23,1980,1,23,0
1980-01-24,1980,1,24,0
1980-01-25,1980,1,25,0
1980-01-26,1980,1,26,0
1980-01-27,1980,1,27,0
1980-01-28,1980,1,28,0
1980-01-29,1980,1,29,0
1980-01-30,1980,1,30,0
1980-01-31,1980,1,31,0
1980-02-01,1980,2,1,0
1980-02-02,1980,2,2,0
1980-02-03,1980,2,3,0
1980-02-04,1980,2,4,0
1980-02-05,1980,2,5,0
1980-02-06,1980,2,6,6.6627324
1980-02-07,1980,2,7,0
1980-02-08,1980,2,8,46.664524
1980-02-09,1980,2,9,0.46132802
1980-02-10,1980,2,10,15.861584
1980-02-11,1980,2,11,73.195691
1980-02-12,1980,2,12,0
1980-02-13,1980,2,13,0
1980-02-14,1980,2,14,0
1980-02-15,1980,2,15,0
1980-02-16,1980,2,16,0
1980-02-17,1980,2,17,0
1980-02-18,1980,2,18,0
1980-02-19,1980,2,19,0
1980-02-20,1980,2,20,5.2189525
1980-02-21,1980,2,21,0
1980-02-22,1980,2,22,0
1980-02-23,1980,2,23,4.8973801
1980-02-24,1980,2,24,0
1980-02-25,1980,2,25,3.4129755
1980-02-26,1980,2,26,7.6251832
1980-02-27,1980,2,27,8.9916211
1980-02-28,1980,2,28,136.69411
1980-02-29,1980,2,29,27.616383
1980-03-01,1980,3,1,0
1980-03-02,1980,3,2,0
1980-03-03,1980,3,3,0.65488536
1980-03-04,1980,3,4,22.057319
1980-03-05,1980,3,5,0
1980-03-06,1980,3,6,0
1980-03-07,1980,3,7,0
1980-03-08,1980,3,8,0
1980-03-09,1980,3,9,0
1980-03-10,1980,3,10,0
1980-03-11,1980,3,11,0
1980-03-12,1980,3,12,0
1980-03-13,1980,3,13,0
1980-03-14,1980,3,14,0
1980-03-15,1980,3,15,0
1980-03-16,1980,3,16,0
1980-03-17,1980,3,17,0
1980-03-18,1980,3,18,0
1980-03-19,1980,3,19,0
1980-03-20,1980,3,20,0
1980-03-21,1980,3,21,9.0816473
1980-03-22,1980,3,22,0
1980-03-23,1980,3,23,0
1980-03-24,1980,3,24,0
1980-03-25,1980,3,25,0
1980-03-26,1980,3,26,0
1980-03-27,1980,3,27,0
1980-03-28,1980,3,28,0
1980-03-29,1980,3,29,0
1980-03-30,1980,3,30,0
1980-03-31,1980,3,31,0
1980-04-01,1980,4,1,0
1980-04-02,1980,4,2,24.189066
1980-04-03,1980,4,3,23.352947
1980-04-04,1980,4,4,0
1980-04-05,1980,4,5,0
1980-04-06,1980,4,6,0
1980-04-07,1980,4,7,21.860547
1980-04-08,1980,4,8,64.026465
1980-04-09,1980,4,9,92.334806
1980-04-10,1980,4,10,48.572883
1980-04-11,1980,4,11,5.0974562
1980-04-12,1980,4,12,7.6904101
1980-04-13,1980,4,13,0
1980-04-14,1980,4,14,0
1980-04-15,1980,4,15,0
1980-04-16,1980,4,16,63.239907
1980-04-17,1980,4,17,3.89676
1980-04-18,1980,4,18,14.226932
1980-04-19,1980,4,19,0
1980-04-20,1980,4,20,0
1980-04-21,1980,4,21,19.385266
1980-04-22,1980,4,22,50.993049
1980-04-23,1980,4,23,56.705786
1980-04-24,1980,4,24,28.011736
1980-04-25,1980,4,25,1.0141774
1980-04-26,1980,4,26,14.888098
1980-04-27,1980,4,27,18.990332
1980-04-28,1980,4,28,0
1980-04-29,1980,4,29,0
1980-04-30,1980,4,30,0
1980-05-01,1980,5,1,0
1980-05-02,1980,5,2,0
1980-05-03,1980,5,3,3.7377166
1980-05-04,1980,5,4,26.635917
1980-05-05,1980,5,5,0
1980-05-06,1980,5,6,10.619075
1980-05-07,1980,5,7,0
1980-05-08,1980,5,8,45.745499
1980-05-09,1980,5,9,90.277745
1980-05-10,1980,5,10,46.220402
1980-05-11,1980,5,11,66.513523
1980-05-12,1980,5,12,30.327252
1980-05-13,1980,5,13,74.232952
1980-05-14,1980,5,14,8.5323868
1980-05-15,1980,5,15,0
1980-05-16,1980,5,16,0
1980-05-17,1980,5,17,0
1980-05-18,1980,5,18,18.738325
1980-05-19,1980,5,19,25.773923
1980-05-20,1980,5,20,67.49847
1980-05-21,1980,5,21,24.869866
1980-05-22,1980,5,22,36.416961
1980-05-23,1980,5,23,22.150255
1980-05-24,1980,5,24,0
1980-05-25,1980,5,25,0
1980-05-26,1980,5,26,54.197528
1980-05-27,1980,5,27,20.066423
1980-05-28,1980,5,28,22.113432
1980-05-29,1980,5,29,54.45932
1980-05-30,1980,5,30,23.111677
1980-05-31,1980,5,31,0
1980-06-01,1980,6,1,0
1980-06-02,1980,6,2,0
1980-06-03,1980,6,3,0
1980-06-04,1980,6,4,15.4094
1980-06-05,1980,6,5,9.261727
1980-06-06,1980,6,6,0
1980-06-07,1980,6,7,39.388421
1980-06-08,1980,6,8,40.402247
1980-06-09,1980,6,9,0
1980-06-10,1980,6,10,0
1980-06-11,1980,6,11,0
1980-06-12,1980,6,12,0
1980-06-13,1980,6,13,0
1980-06-14,1980,6,14,19.998151
1980-06-15,1980,6,15,82.523028
1980-06-16,1980,6,16,21.472748
1980-06-17,1980,6,17,27.064027
1980-06-18,1980,6,18,0
1980-06-19,1980,6,19,0
1980-06-20,1980,6,20,0
1980-06-21,1980,6,21,0
1980-06-22,1980,6,22,52.544122
1980-06-23,1980,6,23,7.4249268
1980-06-24,1980,6,24,21.276396
1980-06-25,1980,6,25,0
1980-06-26,1980,6,26,83.294915
1980-06-27,1980,6,27,147.45998
1980-06-28,1980,6,28,21.539969
1980-06-29,1980,6,29,0
1980-06-30,1980,6,30,0
1980-07-01,1980,7,1,0
1980-07-02,1980,7,2,0
1980-07-03,1980,7,3,0
1980-07-04,1980,7,4,0
1980-07-05,1980,7,5,0.035324968
1980-07-06,1980,7,6,15.081174
1980-07-07,1980,7,7,0
1980-07-08,1980,7,8,0
1980-07-09,1980,7,9,0
1980-07-10,1980,7,10,0
1980-07-11,1980,7,11,0
1980-07-12,1980,7,12,42.585893
1980-07-13,1980,7,13,37.376543
1980-07-14,1980,7,14,0
1980-07-15,1980,7,15,0
1980-07-16,1980,7,16,0
1980-07-17,1980,7,17,71.933269
1980-07-18,1980,7,18,55.247389
1980-07-19,1980,7,19,15.336782
1980-07-20,1980,7,20,29.97644
1980-07-21,1980,7,21,5.8856145
1980-07-22,1980,7,22,0
1980-07-23,1980,7,23,0
1980-07-24,1980,7,24,20.454428
1980-07-25,1980,7,25,25.41667
1980-07-26,1980,7,26,31.165696
1980-07-27,1980,7,27,46.794025
1980-07-28,1980,7,28,12.032483
1980-07-29,1980,7,29,0
1980-07-30,1980,7,30,0
1980-07-31,1980,7,31,0
1980-08-01,1980,8,1,0
1980-08-02,1980,8,2,16.708403
1980-08-03,1980,8,3,9.0976358
1980-08-04,1980,8,4,0
1980-08-05,1980,8,5,25.355815
1980-08-06,1980,8,6,44.103037
1980-08-07,1980,8,7,44.50316
1980-08-08,1980,8,8,22.146895
1980-08-09,1980,8,9,21.231348
1980-08-10,1980,8,10,0
1980-08-11,1980,8,11,0
1980-08-12,1980,8,12,0
1980-08-13,1980,8,13,0
1980-08-14,1980,8,14,0
1980-08-15,1980,8,15,24.709971
1980-08-16,1980,8,16,0
1980-08-17,1980,8,17,3.2767201
1980-08-18,1980,8,18,6.7440619
1980-08-19,1980,8,19,0
1980-08-20,1980,8,20,16.032882
1980-08-21,1980,8,21,0
1980-08-22,1980,8,22,0
1980-08-23,1980,8,23,0
1980-08-24,1980,8,24,0
1980-08-25,1980,8,25,0
1980-08-26,1980,8,26,0
1980-08-27,1980,8,27,0
1980-08-28,1980,8,28,0
1980-08-29,1980,8,29,0
1980-08-30,1980,8,30,0.17817586
1980-08-31,1980,8,31,0
1980-09-01,1980,9,1,0
1980-09-02,1980,9,2,0
1980-09-03,1980,9,3,0
1980-09-04,1980,9,4,0
1980-09-05,1980,9,5,0
1980-09-06,1980,9,6,13.261564
1980-09-07,1980,9,7,3.093162
1980-09-08,1980,9,8,0
1980-09-09,1980,9,9,0
1980-09-10,1980,9,10,0
1980-09-11,1980,9,11,0
1980-09-12,1980,9,12,0
1980-09-13,1980,9,13,0.20825833
1980-09-14,1980,9,14,0
1980-09-15,1980,9,15,0
1980-09-16,1980,9,16,0
1980-09-17,1980,9,17,23.028166
1980-09-18,1980,9,18,0
1980-09-19,1980,9,19,0
1980-09-20,1980,9,20,0
1980-09-21,1980,9,21,0
1980-09-22,1980,9,22,0
1980-09-23,1980,9,23,0
1980-09-24,1980,9,24,0
1980-09-25,1980,9,25,7.7785823
1980-09-26,1980,9,26,10.6051
1980-09-27,1980,9,27,0
1980-09-28,1980,9,28,28.856389
1980-09-29,1980,9,29,34.690402
1980-09-30,1980,9,30,0.76568041
1980-10-01,1980,10,1,0
1980-10-02,1980,10,2,0
1980-10-03,1980,10,3,0
1980-10-04,1980,10,4,0
1980-10-05,1980,10,5,0
1980-10-06,1980,10,6,0
1980-10-07,1980,10,7,0
1980-10-08,1980,10,8,0
1980-10-09,1980,10,9,1.2425276
1980-10-10,1980,10,10,0
1980-10-11,1980,10,11,0
1980-10-12,1980,10,12,0
1980-10-13,1980,10,13,0
1980-10-14,1980,10,14,0
1980-10-15,1980,10,15,0
1980-10-16,1980,10,16,0
1980-10-17,1980,10,17,0
1980-10-18,1980,10,18,0
1980-10-19,1980,10,19,0
1980-10-20,1980,10,20,0
1980-10-21,1980,10,21,0
1980-10-22,1980,10,22,0
1980-10-23,1980,10,23,0
1980-10-24,1980,10,24,0
1980-10-25,1980,10,25,0
1980-10-26,1980,10,26,0
1980-10-27,1980,10,27,0
1980-10-28,1980,10,28,0
1980-10-29,1980,10,29,0
1980-10-30,1980,10,30,0
1980-10-31,1980,10,31,0
1980-11-01,1980,11,1,0
1980-11-02,1980,11,2,12.561496
1980-11-03,1980,11,3,0
1980-11-04,1980,11,4,0
1980-11-05,1980,11,5,0.0075981001
1980-11-06,1980,11,6,49.602524
1980-11-07,1980,11,7,1.8618428
1980-11-08,1980,11,8,0
1980-11-09,1980,11,9,0
1980-11-10,1980,11,10,0
1980-11-11,1980,11,11,0
1980-11-12,1980,11,12,0
1980-11-13,1980,11,13,0
1980-11-14,1980,11,14,0
1980-11-15,1980,11,15,0
1980-11-16,1980,11,16,0
1980-11-17,1980,11,17,0
1980-11-18,1980,11,18,9.6496665
1980-11-19,1980,11,19,21.874028
1980-11-20,1980,11,20,0
1980-11-21,1980,11,21,0
1980-11-22,1980,11,22,0
1980-11-23,1980,11,23,0
1980-11-24,1980,11,24,0
1980-11-25,1980,11,25,0
1980-11-26,1980,11,26,0
1980-11-27,1980,11,27,0
1980-11-28,1980,11,28,0
1980-11-29,1980,11,29,0
1980-11-30,1980,11,30,0
1980-12-01,1980,12,1,0
1980-12-02,1980,12,2,0
1980-12-03,1980,12,3,0
1980-12-04,1980,12,4,0
1980-12-05,1980,12,5,0
1980-12-06,1980,12,6,0
1980-12-07,1980,12,7,0
1980-12-08,1980,12,8,0
1980-12-09,1980,12,9,0
1980-12-10,1980,12,10,3.8024505
1980-12-11,1980,12,11,0
1980-12-12,1980,12,12,23.950238
1980-12-13,1980,12,13,0
1980-12-14,1980,12,14,0
1980-12-15,1980,12,15,0
1980-12-16,1980,12,16,0.34564187
1980-12-17,1980,12,17,0
1980-12-18,1980,12,18,5.6191834
1980-12-19,1980,12,19,0
1980-12-20,1980,12,20,0
1980-12-21,1980,12,21,0
1980-12-22,1980,12,22,0
1980-12-23,1980,12,23,0
1980-12-24,1980,12,24,0
1980-12-25,1980,12,25,0
1980-12-26,1980,12,26,0
1980-12-27,1980,12,27,0
1980-12-28,1980,12,28,0
1980-12-29,1980,12,29,20.46073
1980-12-30,1980,12,30,31.948065
1980-12-31,1980,12,31,1.7626786
1981-01-01,1981,1,1,0
1981-01-02,1981,1,2,0
1981-01-03,1981,1,3,0
1981-01-04,1981,1,4,0
1981-01-05,1981,1,5,0
1981-01-06,1981,1,6,0
1981-01-07,1981,1,7,0
1981-01-08,1981,1,8,0
1981-01-09,1981,1,9,0
1981-01-10,1981,1,10,0
1981-01-11,1981,1,11,0
1981-01-12,1981,1,12,0
1981-01-13,1981,1,13,0
1981-01-14,1981,1,14,0
1981-01-15,1981,1,15,6.6268091
1981-01-16,1981,1,16,0
1981-01-17,1981,1,17,10.340567
1981-01-18,1981,1,18,27.294862
1981-01-19,1981,1,19,53.505754
1981-01-20,1981,1,20,0.13271838
1981-01-21,1981,1,21,0
1981-01-22,1981,1,22,10.510282
1981-01-23,1981,1,23,4.1908366
1981-01-24,1981,1,24,14.270089
1981-01-25,1981,1,25,7.7999566
1981-01-26,1981,1,26,6.0937587
1981-01-27,1981,1,27,0
1981-01-28,1981,1,28,0
1981-01-29,1981,1,29,0
1981-01-30,1981,1,30,0
1981-01-31,1981,1,31,0
1981-02-01,1981,2,1,0
1981-02-02,1981,2,2,0
1981-02-03,1981,2,3,0
1981-02-04,1981,2,4,0
1981-02-05,1981,2,5,0
1981-02-06,1981,2,6,6.8862917
1981-02-07,1981,2,7,5.4380077
1981-02-08,1981,2,8,0
1981-02-09,1981,2,9,0
1981-02-10,1981,2,10,0
1981-02-11,1981,2,11,3.5789597
1981-02-12,1981,2,12,19.838981
1981-02-13,1981,2,13,0
1981-02-14,1981,2,14,0
1981-02-15,1981,2,15,0
1981-02-16,1981,2,16,0
1981-02-17,1981,2,17,0
1981-02-18,1981,2,18,0
1981-02-19,1981,2,19,0
1981-02-20,1981,2,20,0
1981-02-21,1981,2,21,0
1981-02-22,1981,2,22,0
1981-02-23,1981,2,23,0
1981-02-24,1981,2,24,0
1981-02-25,1981,2,25,0
1981-02-26,1981,2,26,0
1981-02-27,1981,2,27,0
1981-02-28,1981,2,28,0
1981-03-01,1981,3,1,0
1981-03-02,1981,3,2,0
1981-03-03,1981,3,3,0
1981-03-04,1981,3,4,0
1981-03-05,1981,3,5,0
1981-03-06,1981,3,6,0
1981-03-07,1981,3,7,0
1981-03-08,1981,3,8,0
1981-03-09,1981,3,9,0
1981-03-10,1981,3,10,0
1981-03-11,1981,3,11,0
1981-03-12,1981,3,12,0
1981-03-13,1981,3,13,0
1981-03-14,1981,3,14,40.87377
1981-03-15,1981,3,15,4.9908665
1981-03-16,1981,3,16,0.047815013
1981-03-17,1981,3,17,0
1981-03-18,1981,3,18,0
1981-03-19,1981,3,19,0
1981-03-20,1981,3,20,0
1981-03-21,1981,3,21,0
1981-03-22,1981,3,22,24.594546
1981-03-23,1981,3,23,0
1981-03-24,1981,3,24,0
1981-03-25,1981,3,25,0
1981-03-26,1981,3,26,0
1981-03-27,1981,3,27,0
1981-03-28,1981,3,28,0
1981-03-29,1981,3,29,6.1682241
1981-03-30,1981,3,30,5.4578998
1981-03-31,1981,3,31,0
1981-04-01,1981,4,1,0
1981-04-02,1981,4,2,0
